,,,,,,C1=CC=C2C(=C1)C(=NN=C2Cl)Cl,0,,CC(C)C1=CC=C(C=C1)NC(=O)CSC2=NC3=CC=CC=C3C4=NC(C(=O)N42)CC(=O)NC5CCCCC5,1,,,,,C1=CC(=CC=C1C[C@@H](C(=O)O)N)N(CCCl)CCCl,1,,,,,,
,,,,,,COC1=C(C=CC(=C1)C=C)O,1,,C1=CC=C(C(=C1)CNC(=O)CSC2=NC3=C(C(=O)N2CC4=CC=CC=C4F)SC=C3)Cl,1,,,,,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC(C)(C)C)CC[C@@H]4[C@@]3(C=CC(=O)N4)C,1,,,,,,
,,,,,,C1CN(CC2=CC=CC=C21)C(=N)N.C1CN(CC2=CC=CC=C21)C(=N)N.OS(=O)(=O)O,0,,CC(=O)C1=CC(=C(C=C1)OC)CSC2=NC3=CC=CC=C3C(=N2)NCC4=CC=CC=C4,1,,,,,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O,1,,,,,,
,,,,,,CCOP(=S)(OCC)OC1=CC2=C(C=C1)C(=C(C(=O)O2)Cl)C,1,,COC1=C(C=C(C=C1)CCNC2=NC(=NC3=CC=CC=C32)SCC4=CC(=CC=C4)F)OC,1,,,,,C1(=C(C(=C(C(=C1Br)Br)Br)Br)Br)O,1,,,,,,
,,,,,,CC(=C)C(=O)NC1=CC(=C(C=C1)Cl)Cl,1,,COC1=C(C=C(C=C1)CCNC2=NC(=NC3=CC=CC=C32)SCC4=CC=CC=C4F)OC,1,,,,,CC1CCC(C(=O)C1)C(C)(C)S,1,,,,,,
,,,,,,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(C/C(=C/O)/C(=O)C4)C,1,,CCC(C(=O)NC1=CC(=CC=C1)OC)SC2=NC3=CC=CC=C3C4=NC(=NN42)CCN5C=NC=C5C,1,,,,,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,1,,,,,,
,,,,,,C1=CC(=CC(=C1)N(CC2=CN=CC=C2)C3=CC(=C(C=C3)OC(F)F)OC(F)F)C(=O)O,1,,CC1=CC(=CC=C1)NC(=O)CSC2=NC3=CC=CC=C3C4=NC(=NN42)CCN5C=NC=C5C,1,,,,,C1CC[C@H]2[C@@H](C1)C(=O)N(C2=O)CCCCN3CCN(CC3)C4=NSC5=CC=CC=C54.Cl,1,,,,,,
,,,,,,CCOC1=CC=CC(=C1)N,1,,CC1=CN=CN1CCC2=NN3C(=N2)C4=CC=CC=C4N=C3SCC(=O)NC5=CC(=CC=C5)Cl,1,,,,,CN1CCC=C(C1)C(=O)OC,0,,,,,,
,,,,,,CCC[N+]1(CCCCC1)C.[I-],0,,COC1=C(C=C(C=C1)CCNC2=NC(=NC3=CC=CC=C32)SCC4=CC=CC=C4Cl)OC,1,,,,,C1CCCCCCCOC(=O)CCCCCC1,0,,,,,,
,,,,,,CC(C)C1=CC=C(C=C1)CO,1,,CCOC1=CC=CC=C1NC(=O)CSC2=NC3=CC=CC=C3C4=NC(=NN42)CCN5C=NC=C5C,1,,,,,CC1=C(C=CC=C1N=C=O)N=C=O,0,,,,,,
,,,,,,CC(C)N1C(=NC(C)(C)C)SCN(C1=O)C2=CC=CC=C2,1,,CC1=C(C=C(C=C1)NC(=O)CSC2=NC3=CC=CC=C3C4=NC(=NN42)CCN5C=NC=C5C)F,1,,,,,C1=CC(=CC=C1[N+](=O)[O-])Cl,0,,,,,,
,,,,,,C[C@]12CCC(=O)C=C1C[C@H]([C@@H]3[C@]24[C@H](O4)C[C@]5([C@H]3CC[C@@]56CCC(=O)O6)C)C(=O)OC,0,,CC1=CC=C(C=C1)CN2C(=O)C3=C(C=CS3)N=C2SCC(=O)NCC4=CC=CC=C4,1,,,,,CC#N,0,,,,,,
,,,,,,CCCC[N+]1=CC=CC=C1C.C(F)(F)(F)S(=O)(=O)[O-],0,,C1=CC(=CC(=C1)Cl)N2C3=NC=NC(=C3C=N2)NCCCN4C=CN=C4,1,,,,,C(=C/C#N)\C#N,1,,,,,,
,,,,,,C(C(=O)CCl)Cl,0,,CC1=C(C=C(C=C1)N2C3=NC=NC(=C3C=N2)NCCCN4C=CN=C4)Cl,1,,,,,C1CO[C@@H]([C@H](O1)Cl)Cl,0,,,,,,
,,,,,,C1=CC=C(C=C1)/C=C/COC(=O)C2=CC=CC=C2N,1,,CC1=CC=CC=C1N2C(=O)C3=C(NN=C3)N=C2SCC4=CC=C(C=C4)Cl,1,,,,,CC(=O)NC1=C(C=C(C(=C1I)C(=O)O)I)I,0,,,,,,
,,,,,,CC(C)C(=O)OC(C)(CCC=C(C)C)C=C,1,,C1=CC=C2C(=C1)C(=O)N(C3=C(S2=O)C=CC(=C3)C(=O)NCC4=CC=CO4)CC5=CC(=CC=C5)Cl,1,,,,,C1=CC=C(C=C1)SCCO,0,,,,,,
,,,,,,CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0,,CCC1=CC=C(C=C1)N2C(=O)C3=C(NN=C3)N=C2SCC4=CC=CC=C4Cl,1,,,,,CC1=C(C=CC=C1O)C(=O)N[C@@H](CSC2=CC=CC=C2)[C@@H](CN3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C)O.CS(=O)(=O)O.O,1,,,,,,
,,,,,,C1=CC=C(C=C1)OC2=CC=CC(=C2)CBr,1,,CCC1=CC=C(C=C1)N2C(=O)C3=C(NN=C3)N=C2SCC4=CC(=CC=C4)F,1,,,,,CCCCN1C=C[N+](=C1)C.C(=[N-])=NC#N,0,,,,,,
,,,,,,[O-]Cl(=O)=O.[K+],0,,CCC1=CC=C(C=C1)N2C(=O)C3=C(NN=C3)N=C2SCC4=CC=CC=C4C,1,,,,,CC1=CC(=NN1C(=O)N(C)C)OC(=O)N(C)C,0,,,,,,
,,,,,,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,1,,CC1=C(C=C(C=C1)N2C(=O)C3=C(NN=C3)N=C2SCC4=CC=CC=C4F)C,1,,,,,CC1CC(OC(O1)C)OC(=O)C,0,,,,,,
,,,,,,CCCCCCC(C)(C)C(=O)[O-].CCCCCCC(C)(C)C(=O)[O-].[Ca+2],1,,CC1=C(C=C(C=C1)N2C(=O)C3=C(NN=C3)N=C2SCC4=CC(=CC=C4)F)C,1,,,,,C1C[C@@H](O[C@@H]1CO)N2C=NC3=C2N=CNC3=O,0,,,,,,
,,,,,,CC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,0,,CC1=C(C=C(C=C1)N2C(=O)C3=C(NN=C3)N=C2SCC4=CC=CC=C4C)C,1,,,,,CC(=CC1C(C1(C)C)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C,1,,,,,,
,,,,,,CCCCC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,0,,COC(=O)C1=CC=C(C=C1)C2C=C(NC3=NC4=CC=CC=C4N23)C5=CC=C(C=C5)Cl,1,,,,,CC[C@H](C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C,1,,,,,,
,,,,,,C1CN(CCN1)C2=CC(=CC=C2)Cl,0,,CCC1=CC=C(C=C1)C2=CC(N3C4=CC=CC=C4N=C3N2)C5=C(C(=CC=C5)OC)OC,1,,,,,CCN(CC)C(=O)C1=CC=C(C=C1)[C@H](C2=CC(=CC=C2)OC)N3C[C@H](N(C[C@@H]3C)CC=C)C,1,,,,,,
,,,,,,C1=CC(=C(C=C1Br)Br)Br,0,,CCC1=CC=C(C=C1)C2=CC(N3C4=CC=CC=C4N=C3N2)C5=CC=CC(=C5)C,1,,,,,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC,1,,,,,,
,,,,,,C1CN(CCC1(C2=CC=C(C=C2)Br)O)CCCC(=O)C3=CC=C(C=C3)F,0,,CC1=CC=C(C=C1)C2=CC(N3C4=CC=CC=C4N=C3N2)C5=CC=CC=C5C,1,,,,,CC(COC1=CC=CC=C1)NN,0,,,,,,
,,,,,,CCC1=CC(=CC(=C1C2=C(N3CCOCCN3C2=O)OC(=O)C(C)(C)C)CC)C,0,,CCC1=CC=C(C=C1)C2=CC(N3C4=CC=CC=C4N=C3N2)C5=C(C=CC=C5Cl)F,0,,,,,CN(C)C(=S)SSC(=S)N(C)C,1,,,,,,
,,,,,,C1(=C(C(=O)C(=C(C1=O)Cl)Cl)Cl)Cl,1,,CC1=C(C=C(C=C1)C2=CC(N3C4=CC=CC=C4N=C3N2)C5=CC=CC=C5F)C,1,,,,,CCCCC(CC)COCCC#N,0,,,,,,
,,,,,,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O,1,,COC1=CC(=CC(=C1OC)OC)C(=O)NC(C2=CC=C(C=C2)Cl)C3=CC(=C4C=CC=NC4=C3O)Cl,0,,,,,C1=CC=C(C=C1)OC(=O)C2=CC=CC=C2C(=O)OC3=CC=CC=C3,0,,,,,,
,,,,,,CC(OC)OC,0,,COC1=CC(=CC(=C1OC)OC)C(=O)NC(C2=CC=CC=C2Cl)C3=CC(=C4C=CC=NC4=C3O)Cl,0,,,,,CC(=O)NC1=NN=C(S1)S(=O)(=O)N,0,,,,,,
,,,,,,CNC(=O)N(C1=CC=CC=C1)C2=CC=CC=C2,0,,COC1=CC=C(C=C1)C(=O)NC(C2=CC=CC=C2Cl)C3=CC(=C4C=CC=NC4=C3O)Cl,0,,,,,CC1=C(C=CC=C1Cl)[N+](=O)[O-],0,,,,,,
,,,,,,CN(C)CCCOC1(CCCCCC1)CC2=CC=CC=C2,0,,CC1=C(C=CC(=C1)N2C(=O)C3=C(NN=C3)N=C2SCC4=CC=CC=C4F)Cl,1,,,,,CC(=O)OCC(=O)NC1=CC(=CC(=C1Cl)NC(=O)COC(=O)C)C#N,0,,,,,,
,,,,,,CCCCN1C=C[N+](=C1)C.[Cl-],0,,CCC1=CC=C(C=C1)N2C(=O)C3=C(NN=C3)N=C2SCC4=CC=CC=C4F,1,,,,,C1=CC=C2C(=C1)C=CC=C2NC(=O)C3=CC=CC=C3C(=O)O,1,,,,,,
,,,,,,CCC(C)(OOC(C)(C)C)OOC(C)(C)C,0,,COC1=CC=C(C=C1)NC(=O)CN2C=C(C3=CC=CC=C32)C(=O)C4=CC=CS4,1,,,,,CC1=C(S(=O)(=O)CCS1(=O)=O)C,0,,,,,,
,,,,,,C=CC(=O)OCC1CCCO1,0,,COC1=CC2=C(C=C1)C3=C(CC2)SC(=N3)NC(=O)C4=CC(=CC=C4)Br,1,,,,,CC(=O)CCC1=CC2=C(C=C1)OCO2,0,,,,,,
,,,,,,CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2,1,,COC1=CC=CC=C1NC(=O)CC2=C(NC3=C2C=C(C=C3)Cl)C(=O)O,1,,,,,CC1=CC(=C(C=C1)O)N2N=C3C=CC=CC3=N2,1,,,,,,
,,,,,,C([C@@H](C(=O)O)N)OC(=O)C=[N+]=[N-],0,,COC1=C(C=C(C=C1)NC(=O)CSC2=NC(=CC(=N2)C(F)(F)F)C3=CC=CS3)OC,1,,,,,CC(=O)C1=NC=CN=C1,0,,,,,,
,,,,,,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,1,,CC1=CC=CC=C1NC(=O)C2=C(NC3=NC(=NN3C2C4=CN=CC=C4)SCC5=CC=CC=C5)C,1,,,,,C1=CC(=C(C=C1Cl)CC2=C(C=CC(=C2)Cl)O)O,1,,,,,,
,,,,,,CC(C)CCCCCCC1=CC=C(C=C1)O,1,,CC1=C(C(N2C(=NC(=N2)C3=CC=C(C=C3)OC)N1)C4=CC(=C(C=C4)OC)OC)C(=O)NC5=CN=CC=C5,1,,,,,C1CCCCCC(=O)CCC/C=C\CCCC1,1,,,,,,
,,,,,,C[C@@H]1C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)OC(=O)C)OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)O)N(C)C)O)CC=O)C)O[C@@H]4CC[C@@H]([C@H](O4)C)N(C)C,0,,CC1=CC(=C(C=C1)NC(=O)CN2C=C(C3=CC=CC=C32)C(=O)C4=CC=CO4)C,1,,,,,C1=CC=C(C=C1)C(=CC=O)C2=CC=CC=C2,1,,,,,,
,,,,,,COC(=O)C1=CC=C(C=C1)[N+](=O)[O-],0,,C1=C(C=C(C(=C1SC2=C(C(=CC(=C2)Cl)Cl)[O-])[O-])Cl)Cl.[Na+].[Na+],1,,,,,C1CN=C(N1)CN(CC2=CC=CC=C2)C3=CC=CC=C3.Cl,0,,,,,,
,,,,,,CC(=CCC/C(=C/C(=O)OC)/C)C,1,,CC1=CC(=C(N1C2=CC=CC=C2)C)/C=C/C3=[N+](C4=C(C=C3)C=C(C=C4)N(C)C)C.C1=CC=C2C(=C1)C=C(C(=C2CC3=C(C(=CC4=CC=CC=C43)C(=O)O)[O-])O)C(=O)O,0,,,,,CC1=CC(=NO1)N,0,,,,,,
,,,,,,CC[N+]1=C2C=C(C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N)N.[Br-],1,,CC1=NCCC2=C1NC3=C2C=CC(=C3)O.Cl,0,,,,,CCCCCCCCCCCCC1=CC=CC=C1,0,,,,,,
,,,,,,CCCCCCCCCCCCN1CCCCCC1=O,1,,C1CCN(CC1)C(=O)/C=C/C=C/C2=CC3=C(C=C2)OCO3,1,,,,,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,1,,,,,,
,,,,,,CCC12COCN1COC2,0,,CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],1,,,,,CC1=C2C=CC3=CC=CC=C3C2=C(C4=CC=CC=C14)C,1,,,,,,
,,,,,,C1=CC=C(C=C1)N2C(=O)C(C(=O)N2C3=CC=CC=C3)CCS(=O)C4=CC=CC=C4,1,,CC(=O)OC1=C2C(=C(C=C1)Cl)C=CC=N2,0,,,,,C1=CC=C2C(=C1)C(=O)OC23C4=CC(=C(C(=C4OC5=C(C(=C(C=C35)I)[O-])I)I)[O-])I.[Na+].[Na+],0,,,,,,
,,,,,,CNC(=S)NC,0,,C1=CC(=C(C2=C1C(=O)C3=C(C=CC(=C3C2=O)O)O)O)O,1,,,,,CC1(C(=O)N(C(=O)O1)C2=CC(=CC(=C2)Cl)Cl)C=C,1,,,,,,
,,,,,,CC(C)(C)C1=NNC(=O)N(C1=O)N,0,,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3O)O)O,1,,,,,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/CO)/C)/C,1,,,,,,
,,,,,,CCC1(COCOC1)CO,0,,CC1=CC(=C(C(=C1C(=O)OC2=C(C(=C(C(=C2)C)C(=O)OC)O)C)O)C=O)O,1,,,,,COC(=O)C12CC3=C(C1=NN(CO2)C(=O)N(C4=CC=C(C=C4)OC(F)(F)F)C(=O)OC)C=CC(=C3)Cl,1,,,,,,
,,,,,,CC(=O)NCCC1=CC=CC2=C1C=C(C=C2)OC,1,,CCOC(=O)C1=C(OC2=C(C1C(C#N)C(=O)OCC)C=C(C=C2)Br)N,1,,,,,CC1=CC(=O)[C@H]2C[C@@H]1C2(C)C,0,,,,,,
,,,,,,C1=CC=C2C(=C1)C=CN2,1,,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N\OC)/C3=CSC(=N3)N)SC1)C(=O)[O-],0,,,,,CC1CCC2(O1)C(=CCCC2(C)C)C,1,,,,,,
,,,,,,CCC(=O)OC/C=C/C1=CC=CC=C1,1,,CC1=CC=C(C=C1)S(=O)(=O)N[C@@H](CC2=CC=CC=C2)C(=O)CCl,1,,,,,CCCCOCNC(=O)C=C,0,,,,,,
,,,,,,COC1=C(C=C(C=C1)[N+](=O)[O-])N,1,,CC1=CC(=C(C(=C1)C)S(=O)(=O)NC2=CC=CC3=C2N=CC=C3)C,1,,,,,C1=CC(=CC=C1NC(=O)C2=C(C(=CC(=C2)Br)Br)O)Br,1,,,,,,
,,,,,,CCC1(CC2=CC=CC=C2O1)C3=NCCN3,0,,CCCCC(C)(C/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)OC)O)O,1,,,,,C1=CC=C2C(=C1)C(=O)OC2(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O,1,,,,,,
,,,,,,CCCCCCCCCCCCCCCCCCNC(=O)OC1CCN(CC1)C(=O)OC[C@H](COC(=O)N(CC2=CC=CC=[N+]2CC)C(=O)C3=CC=CC=C3OC)OC.[Cl-],1,,CC1=NC=CN1CC2CCC3C(C2=O)C4=CC=CC=C4N3C,1,,,,,CC1=CC(=C(C=C1)O)N,1,,,,,,
,,,,,,COC(=O)NC1=NC2=CC=CC=C2N1,0,,C1CC(=O)N[C@H]1C(=O)O,0,,,,,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)Cl,0,,,,,,
,,,,,,CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C=C(C4=CC(=O)[C@@H]5C[C@@H]5[C@]34C)Cl)C)OC(=O)C,1,,C[C@@H](C1CC[C@@]2([C@@]1(CCC3C2=CC(=O)[C@H]4[C@@]3(C[C@@H]([C@@H](C4)O)O)C)C)O)[C@@H](CCC(C)(C)O)O,0,,,,,C1CCC(CC1)SSC2CCCCC2,0,,,,,,
,,,,,,C=C(CC(=O)O)C(=O)O,0,,C[C@H]1COC2=C1C(=O)C(=O)C3=C2C=CC4=C3CCCC4(C)C,1,,,,,C1=CC=C(C=C1)N=NC2=C(N=C(C=C2)N)N.Cl,1,,,,,,
,,,,,,CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCCCC,1,,CC(C)(C1=CC=CC=C1CC[C@@H](C2=CC=CC(=C2)/C=C/C3=NC4=C(C=CC(=C4)Cl)C=C3)SCC5(CC5)CC(=O)[O-])O,1,,,,,CC(C)CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,1,,,,,,
,,,,,,C1=CC(=C(C=C1Cl)Cl)O,0,,C[N+]1(CCCC1)CCCCC[N+]2(CCCC2)C.[C@@H]([C@H](C(=O)[O-])O)(C(=O)O)O.[C@@H]([C@H](C(=O)[O-])O)(C(=O)O)O,0,,,,,C(CO)NN,0,,,,,,
,,,,,,CCC1=CC(=C(N=C1)C2=NC(C(=O)N2)(C)C(C)C)C(=O)O,0,,C1[C@@H](O[C@H](S1)CO)N2C=CC(=NC2=O)N,0,,,,,CCC(C)(C(=O)CCl)NC(=O)C1=CC(=C(C(=C1)Cl)C)Cl,1,,,,,,
,,,,,,CCCOC(=O)C1=CC=CC=C1,0,,CC1=C(C2=NC(=CC(=O)N2N1)C3=CC=CC=C3Cl)C4=CC=CC=C4,1,,,,,C1=CC=C(C=C1)C(=O)O[C@H]([C@H](C(=O)O)OC(=O)C2=CC=CC=C2)C(=O)O,0,,,,,,
,,,,,,CC(=CCC/C(=C/COC(=O)C)/C)C,1,,CC1=CC=C(C=C1)CC2=C(N=C3C(=C(NN3C2=O)C)C4=CC=CC=C4)C,1,,,,,CC(CC1=CC2=C(C=C1)OCO2)NO.Cl,0,,,,,,
,,,,,,C1=C(C=C(C(=C1Cl)Cl)Cl)[N+](=O)[O-],0,,CC1=C(C2=NC(=C(C(=O)N2N1)CC3=CC=C(C=C3)Br)C)C4=CC=CC=C4,0,,,,,CC1=CC(=O)[N-]S(=O)(=O)O1.[K+],0,,,,,,
,,,,,,CC(C(=O)O)O,0,,CC1=CC(=CC=C1)CC2=C(N=C3C(=C(NN3C2=O)C)C4=CC=CC=C4)C,1,,,,,C1=CC=C(C=C1)C(C2=CC=CC=C2)C(=O)C3C(=O)C4=CC=CC=C4C3=O,1,,,,,,
,,,,,,CCCCC(CC)COC(=O)C1=CC=C(C=C1)O,1,,CC1=CC=CC=C1CC2=C(N=C3C(=C(NN3C2=O)C)C4=CC=CC=C4)C,1,,,,,C[C@H]1[C@H]2CC3=C([C@@]1(CCN2CC=C(C)C)C)C=C(C=C3)O.C(CC(=O)O)C(=O)O,1,,,,,,
,,,,,,CC(=CCC/C(=C\CCC(C)(C=C)O)/C)C,1,,CC1=NOC(=C1NC(=O)OC(C)C2=CC=CC=C2Cl)C3=CC=C(C=C3)CSCCC(=O)O,1,,,,,CC[C@H](C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C,1,,,,,,
,,,,,,CC(C)(C(=O)OCC=C)OC(=O)C1=C(C=CC(=C1)N2C(=O)C=C(N(C2=O)C)C(F)(F)F)Cl,1,,COC1=CC=CC2=C1CCCC2CCCN3CCN(CC3)C4CCCCC4,0,,,,,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,0,,,,,,
,,,,,,CCC[N+]1(CCCC1)C.C(F)(F)(F)S(=O)(=O)[O-],0,,C1CCC(CC1)NC(=O)OC2=CC=CC(=C2)C3=CC(=CC=C3)C(=O)N,1,,,,,CN(CC(CO)O)C(=O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)NC(=O)COC)I,0,,,,,,
,,,,,,COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,1,,COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,1,,,,,C1=CC=C(C=C1)C(=O)NOCC(=O)O,0,,,,,,
,,,,,,C12(C3(C(C(C(C1(C(C(C(C2(F)F)(F)F)(F)F)(F)F)F)(F)F)(F)F)(C(C(C(C3(F)F)(F)F)(F)F)(F)F)F)F)F,0,,C1=C(C=C(C(=C1S(=O)(=O)N)Cl)Cl)S(=O)(=O)N,0,,,,,CCN1C=C[N+](=C1)C.CCOS(=O)(=O)[O-],0,,,,,,
,,,,,,C1=CC(=C(C=C1C(=O)C2=C(C=C(C=C2)O)O)O)O,0,,CCOC(=O)C1=C(OC2=C(C1C(C#N)C(=O)OCC)C=C(C=C2)Br)N,1,,,,,C/C=C/C=C/CCCCCCCO,1,,,,,,
,,,,,,CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2OC(F)F)C(=O)OC,1,,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OC(=O)CCC4CCCC4)CCC5=C3C=CC(=C5)O,0,,,,,C1=CNC(=O)NC1=O,0,,,,,,
,,,,,,C(=O)(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,1,,C1CCN(C1)C2CCN(CC2)C(=O)C3=CC=C(C=C3)NC4=NC=CC(=N4)C5=CC6=CC=CC=C6S5,1,,,,,CC\1=C(C2=C(/C1=C\C3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)O,1,,,,,,
,,,,,,CCOP(=O)(CC)OCC,0,,C1C[C@H](C(NC1)CC(=O)CN2C=NC3=CC(=C(C=C3C2=O)Cl)Br)O,0,,,,,C(CS)C(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,0,,,,,,
,,,,,,COC1=CC(=O)O[C@H](C1)/C=C/C2=CC3=C(C=C2)OCO3,1,,C[C@@](C(=O)NC1=C(C=C(C=C1)S(=O)(=O)C2=CC=C(C=C2)C(=O)N(C)C)Cl)(C(F)(F)F)O,0,,,,,C1=CC(=CC=C1C(=O)O)[N+](=O)[O-],0,,,,,,
,,,,,,C1CN(C[C@@H]1C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N)CCC4=CC5=C(C=C4)OCC5.Br,0,,C[C@H](C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,1,,,,,CC12CC1(C(=O)N(C2=O)C3=CC(=CC(=C3)Cl)Cl)C,1,,,,,,
,,,,,,C1=CC(=CC2=C(C=C(C=C21)S(=O)(=O)O)O)N,1,,C1COCC(=O)N1C2=CC=C(C=C2)N3CC(OC3=O)CNC(=O)C4=CC=C(S4)Cl,0,,,,,C1CC(CCC1CN)C(=O)OC2=CC=C(C=C2)CCC(=O)O.Cl,0,,,,,,
,,,,,,CCCCCCCCC(CCCCCC)CO,1,,CC1C(=N)N(C2=CN=C(N=C2N1CCC(C)C)NC3=CC(=C(C(=C3)F)O)F)C,1,,,,,CC(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,1,,,,,,
,,,,,,CCCCCN(CCCCC)C(=O)C(CCC(=O)[O-])NC(=O)C1=CC(=C(C=C1)Cl)Cl.[Na+],1,,CC1=CSC(=C1)C2=NN=C(C3=CC=CC=C32)NC4=CC=C(C=C4)OC5=C(C=CC=N5)C6=NC(=NC=C6)N,1,,,,,C1=CC(=C(C=C1O)S(=O)(=O)[O-])O.[K+],0,,,,,,
,,,,,,CC(CC1=CC(=CC=C1)C(F)(F)F)NCCOC(=O)C2=CC=CC=C2.Cl,1,,CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NC4=CC(=C(C=C43)OC)OCCCN5CCCC5,1,,,,,C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl.Cl,1,,,,,,
,,,,,,CCCCCCCCC(=O)NCC1=CC(=C(C=C1)O)OC,1,,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)F)Cl)C#N)NC(=O)/C=C/CN(C)C,0,,,,,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)CO,1,,,,,,
,,,,,,CC(C)(C#N)NC1=NC(=NC(=N1)NC2CC2)Cl,0,,COC1=CC2=C(C=CN=C2C=C1OCCCN3CCOCC3)OC4=C(C=C(C=C4)NC(=O)C5(CC5)C(=O)NC6=CC=C(C=C6)F)F,1,,,,,CCCC(CCC)(C(=O)OCC)C(=O)OCC,0,,,,,,
,,,,,,C1=C(C=C(C(=C1Cl)O)Cl)N,1,,CC[C@@H](C)[C@@H](C(=O)N1CCC2(CCC3=CC=CC=C32)CC1)NC(=O)[C@H](CC4CCCCC4)NC(=O)C5=CC=NO5,1,,,,,CC(C)CCOC(=O)C,0,,,,,,
,,,,,,CCOC(=O)C(C1=CC=C(C=C1)Cl)(C2=CC=C(C=C2)Cl)O,1,,CC1CC2=CC3=C(C=C2C(=NN1C(=O)NC)C4=CC=C(C=C4)N)OCO3,1,,,,,C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42.C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42.C(=C/C(=O)O)\C(=O)O,1,,,,,,
,,,,,,C1C(S/C(=C(/C#N)\N2C=CN=C2)/S1)C3=CC=CC=C3Cl,1,,CN(C[C@@H]1CCC2=C([C@@H]1C3=CC=CC=C3)C=CC(=C2)OC)CC(=O)O,0,,,,,CCCOC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,1,,,,,,
,,,,,,C[Si](C)(C)O[Si](C)(C)C,0,,CC(C)(C(=O)N[C@H](COCC1=CC=CC=C1)C(=O)N2CCC3(CC2)CN(C4=CC=CC=C34)S(=O)(=O)C)N,1,,,,,CC(C)(C)CC(C)(C)C1=CC=C(C=C1)NC2=CC=C(C=C2)C(C)(C)CC(C)(C)C,0,,,,,,
